000500001015fb00	飛龍の拳　奥義の書	JPN	eShop/Application
000500001015fc00	Flying Dragon: The Secret Scroll	USA	eShop/Application
000500001015fd00	Flying Dragon: The Secret Scroll	EUR	eShop/Application
000500001015fe00	マーヴェラス ～もうひとつの宝島～	JPN	eShop/Application
000500001015ff00	悪魔城ドラキュラXX	JPN	eShop/Application
0005000010160000	Castlevania Dracula X	USA	eShop/Application
0005000010160100	Castlevania Dracula X	EUR	eShop/Application
0005000010160200	弟切草	JPN	eShop/Application
0005000010160300	ファイアーエムブレム 外伝	JPN	eShop/Application
0005000010160400	サッカー	JPN	eShop/Application
0005000010160500	Soccer	USA	eShop/Application
0005000010160600	Soccer	EUR	eShop/Application
0005000010160700	マッハライダー	JPN	eShop/Application
0005000010160800	Mach Rider	USA	eShop/Application
0005000010160900	Mach Rider	EUR	eShop/Application
0005000010160a00	いけいけ！熱血ホッケー部 「すべってころんで大乱闘」	JPN	eShop/Application
0005000010160b00	ロックマン6 史上最大の戦い!!	JPN	eShop/Application
0005000010160c00	MEGA MAN 6	USA	eShop/Application
0005000010160d00	MEGA MAN 6	EUR	eShop/Application
0005000010160e00	バトルシティー	JPN	eShop/Application
0005000010160f00	ワギャンランド	JPN	eShop/Application
0005000010161000	サラダの国のトマト姫	JPN	eShop/Application
0005000010161100	スーパーチャイニーズ	JPN	eShop/Application
0005000010161200	Kung-Fu Heroes	USA	eShop/Application
0005000010161300	Kung-Fu Heroes	EUR	eShop/Application
0005000010161400	ツインビー レインボーベルアドベンチャー	JPN	eShop/Application
0005000010161500	Pop'n TwinBee RAINBOW BELL ADVENTURES	EUR	eShop/Application
0005000010161600	Falling Skies: The Game	EUR	eShop/Application
0005000010161700	PIKMIN Short Movies HD	JPN	eShop/Application
0005000010161800	PIKMIN Short Movies HD	USA	eShop/Application
0005000010161900	PIKMIN Short Movies HD	EUR	eShop/Application
0005000010161a00	How to Train Your Dragon 2	USA	eShop/Application
0005000010161b00	Teslagrad	EUR	eShop/Application
0005000010161f00	Mario Party 10	JPN	eShop/Application
0005000010162200	Monkey Pirates	EUR	eShop/Application
0005000010162300	Color Zen	EUR	eShop/Application
0005000010162400	NES REMIX 2	JPN	eShop/Application
0005000010162500	NES REMIX 2	USA	eShop/Application
0005000010162600	NES REMIX 2	EUR	eShop/Application
0005000010162a00	How to Train Your Dragon 2	EUR	eShop/Application
0005000010162b00	Splatoon	JPN	eShop/Application
0005000010162d00	Mario Party 10	USA	eShop/Application
0005000010162e00	Mario Party 10	EUR	eShop/Application
0005000010162f00	Just Dance® Disney Party 2	USA	eShop/Application
0005000010163200	R-TYPE	USA	eShop/Application
0005000010163300	VIGILANTE	JPN	eShop/Application
0005000010163400	VIGILANTE	USA	eShop/Application
0005000010163500	VIGILANTE	EUR	eShop/Application
0005000010163600	Legend of Hero Tonma	JPN	eShop/Application
0005000010163700	LEGEND OF HERO TONMA	USA	eShop/Application
0005000010163800	LEGEND OF HERO TONMA	EUR	eShop/Application
0005000010163900	Ninja Spirit	JPN	eShop/Application
0005000010163a00	NINJA SPIRIT	USA	eShop/Application
0005000010163b00	NINJA SPIRIT	EUR	eShop/Application
0005000010163c00	IMAGEFIGHT	JPN	eShop/Application
0005000010163d00	IMAGEFIGHT	USA	eShop/Application
0005000010163e00	IMAGEFIGHT	EUR	eShop/Application
0005000010163f00	IMAGEFIGHT II	JPN	eShop/Application
0005000010164000	IMAGEFIGHT II	USA	eShop/Application
0005000010164100	IMAGEFIGHT II	EUR	eShop/Application
0005000010164200	Battle Chopper	JPN	eShop/Application
0005000010164300	BATTLE CHOPPER	USA	eShop/Application
0005000010164400	BATTLE CHOPPER	EUR	eShop/Application
0005000010164500	GRADIUS	USA	eShop/Application
0005000010164600	GRADIUS	EUR	eShop/Application
0005000010164700	Bonk's Adventure	USA	eShop/Application
0005000010164800	Bonk's Adventure	EUR	eShop/Application
0005000010164900	New Adventure Island	USA	eShop/Application
0005000010164a00	New Adventure Island	EUR	eShop/Application
0005000010164b00	SUPER STAR SOLDIER	USA	eShop/Application
0005000010164c00	SUPER STAR SOLDIER	EUR	eShop/Application
0005000010164d00	NEUTOPIA	USA	eShop/Application
0005000010164e00	NEUTOPIA	EUR	eShop/Application
0005000010164f00	AIR ZONK	USA	eShop/Application
0005000010165000	AIR ZONK	EUR	eShop/Application
0005000010165100	BONK'S REVENGE	USA	eShop/Application
0005000010165200	BONK'S REVENGE	EUR	eShop/Application
0005000010165300	BONK III Bonk's Big Adventure	USA	eShop/Application
0005000010165400	BONK III Bonk's Big Adventure	EUR	eShop/Application
0005000010165500	CHINA WARRIOR	USA	eShop/Application
0005000010165600	CHINA WARRIOR	EUR	eShop/Application
0005000010165700	BLAZING LAZERS	USA	eShop/Application
0005000010165800	Blazing Lazers	EUR	eShop/Application
0005000010165900	ALIEN CRUSH	USA	eShop/Application
0005000010165a00	ALIEN CRUSH	EUR	eShop/Application
0005000010165b00	NEUTOPIA II	USA	eShop/Application
0005000010165c00	NEUTOPIA II	EUR	eShop/Application
0005000010165d00	SHOCKMAN	USA	eShop/Application
0005000010165e00	SHOCKMAN	EUR	eShop/Application
0005000010165f00	CHEW MAN FU	USA	eShop/Application
0005000010166000	CHEW MAN FU	EUR	eShop/Application
0005000010166100	FINAL SOLDIER	USA	eShop/Application
0005000010166200	FINAL SOLDIER	EUR	eShop/Application
0005000010166300	VICTORY RUN	USA	eShop/Application
0005000010166400	VICTORY RUN	EUR	eShop/Application
0005000010166500	DOUBLE DUNGEONS	USA	eShop/Application
0005000010166600	DOUBLE DUNGEONS	EUR	eShop/Application
0005000010166700	SOLDIER BLADE	USA	eShop/Application
0005000010166800	SOLDIER BLADE	EUR	eShop/Application
0005000010166900	POWER GOLF	USA	eShop/Application
0005000010166a00	POWER GOLF	EUR	eShop/Application
0005000010166b00	SALAMANDER	USA	eShop/Application
0005000010166c00	SALAMANDER	EUR	eShop/Application
0005000010166d00	BOMBERMAN '94	USA	eShop/Application
0005000010166e00	BOMBERMAN '94	EUR	eShop/Application
0005000010166f00	DETANA TWIN BEE	USA	eShop/Application
0005000010167000	DETANA TWIN BEE	EUR	eShop/Application
0005000010167100	DIGITAL CHAMP	USA	eShop/Application
0005000010167200	DIGITAL CHAMP	EUR	eShop/Application
0005000010167300	BREAK IN	USA	eShop/Application
0005000010167400	BREAK IN	EUR	eShop/Application
0005000010167500	MOTOROADER	USA	eShop/Application
0005000010167600	MOTOROADER	EUR	eShop/Application
0005000010167700	DUNGEON EXPLORER	USA	eShop/Application
0005000010167800	DUNGEON EXPLORER	EUR	eShop/Application
0005000010167900	WORLD SPORTS COMPETITION	USA	eShop/Application
0005000010167a00	WORLD SPORTS COMPETITION	EUR	eShop/Application
0005000010167b00	LORDS OF THUNDER	USA	eShop/Application
0005000010167c00	LORDS OF THUNDER	EUR	eShop/Application
0005000010167d00	DEVIL'S CRUSH	USA	eShop/Application
0005000010167e00	DEVIL'S CRUSH	EUR	eShop/Application
0005000010167f00	BOMBERMAN PANIC BOMBER	USA	eShop/Application
0005000010168000	BOMBERMAN PANIC BOMBER	EUR	eShop/Application
0005000010168100	PARODIUS	JPN	eShop/Application
0005000010168200	PENGUIN ADVENTURE	JPN	eShop/Application
0005000010168300	Space Manbow	JPN	eShop/Application
0005000010168400	Yie Ar Kung-Fu II The Emperor Yie-Gah	JPN	eShop/Application
0005000010168500	ROAD FIGHTER	JPN	eShop/Application
0005000010168600	QUARTH	JPN	eShop/Application
0005000010168700	Contra	JPN	eShop/Application
0005000010168800	Knightmare	JPN	eShop/Application
0005000010168900	GLADIUS2	JPN	eShop/Application
0005000010168a00	NEMESIS3 THE EVE OF DESTRUCTION	JPN	eShop/Application
0005000010168b00	SALAMANDER	JPN	eShop/Application
0005000010168d00	LEGO® The Hobbit™	EUR	eShop/Application
0005000010169000	My Exotic Farm	EUR	eShop/Application
0005000010169500	My Exotic Farm	USA	eShop/Application
0005000010169600	Unepic EnjoyUp Games	EUR	eShop/Application
0005000010169700	ミスタードリラー2	JPN	eShop/Application
0005000010169800	風のクロノア ～夢見る帝国～	JPN	eShop/Application
0005000010169900	マリオテニスアドバンス	JPN	eShop/Application
0005000010169a00	Mario Tennis: Power Tour	USA	eShop/Application
0005000010169b00	Mario Power Tennis	EUR	eShop/Application
0005000010169c00	スーパーマリオアドバンス4	JPN	eShop/Application
0005000010169d00	Super Mario Advance 4: Super Mario Bros. 3	USA	eShop/Application
0005000010169e00	Super Mario Advance 4: Super Mario Bros. 3	EUR	eShop/Application
0005000010169f00	ワリオランドアドバンス ヨーキのお宝	JPN	eShop/Application
000500001016a000	Wario Land 4	USA	eShop/Application
000500001016a100	Wario Land 4	EUR	eShop/Application
000500001016a200	Bombing Bastards	EUR	eShop/Application
000500001016a300	My First Songs	EUR	eShop/Application
000500001016a400	LEGO® Batman™ 3 Beyond Gotham	EUR	eShop/Application
000500001016a500	R-TYPE	EUR	eShop/Application
000500001016a600	わいわい！みんなでチャレンジ	JPN	eShop/Application
000500001016a700	LEGO® The Hobbit™	USA	eShop/Application
000500001016a800	Wii Fit U Information	JPN	eShop/Application
000500001016a900	Wii Fit U Info	USA	eShop/Application
000500001016aa00	Wii Fit U Info	EUR	eShop/Application
000500001016ab00	Bombing Bastards	USA	eShop/Application
000500001016ac00	Armillo	USA	eShop/Application
000500001016ad00	LEGO® Batman™ 3 Beyond Gotham	USA	eShop/Application
000500001016ae00	Wings of Magloryx	USA	eShop/Application
000500001016b000	まちがいさがしパーティー	JPN	eShop/Application
000500001016b100	Gravity Badgers	USA	eShop/Application
000500001016b200	Master Reboot	USA	eShop/Application
000500001016b300	アドベンチャーズ オブ ロロ	JPN	eShop/Application
000500001016b400	ADVENTURES OF LOLO	USA	eShop/Application
000500001016b500	ADVENTURES OF LOLO	EUR	eShop/Application
000500001016b600	ジョイメカファイト	JPN	eShop/Application
000500001016b700	パックランド	JPN	eShop/Application
000500001016b800	PAC-LAND	USA	eShop/Application
000500001016b900	PAC-LAND	EUR	eShop/Application
000500001016ba00	燃えろ!!プロ野球	JPN	eShop/Application
000500001016bb00	Bases Loaded	USA	eShop/Application
000500001016bc00	イー・アル・カンフー	JPN	eShop/Application
000500001016bd00	けっきょく南極大冒険	JPN	eShop/Application
000500001016be00	ロックマン5 ブルースの罠!?	JPN	eShop/Application
000500001016bf00	MEGA MAN 5	USA	eShop/Application
000500001016c000	MEGA MAN 5	EUR	eShop/Application
000500001016c100	レッドアリーマーⅡ	JPN	eShop/Application
000500001016c200	Gargoyle's Quest II: The Demon Darkness	USA	eShop/Application
000500001016c300	Gargoyle's Quest II: The Demon Darkness	EUR	eShop/Application
000500001016c400	ストリートファイターZERO2	JPN	eShop/Application
000500001016c500	Street Fighter Alpha 2	USA	eShop/Application
000500001016c600	Street Fighter Alpha 2	EUR	eShop/Application
000500001016c700	Armillo	EUR	eShop/Application
000500001016ce00	Color Zen	USA	eShop/Application
000500001016cf00	Mr. Driller 2	USA	eShop/Application
000500001016d000	Mr. Driller 2	EUR	eShop/Application
000500001016d100	KLONOA: Empire of Dreams	USA	eShop/Application
000500001016d200	Klonoa: Empire of Dreams	EUR	eShop/Application
000500001016d300	Batman™: Arkham Origins Blackgate - Deluxe Edition	EUR	eShop/Application
000500001016d400	Stick It to the Man	EUR	eShop/Application
000500001016d500	Super Toy Cars	EUR	eShop/Application
000500001016d600	The Amazing Spider-Man 2™	EUR	eShop/Application
000500001016d800	CHILD of LIGHT	JPN	eShop/Application
000500001016d900	Abyss	EUR	eShop/Application
000500001016da00	Nihilumbra	EUR	eShop/Application
000500001016db00	Ittle Dew	EUR	eShop/Application
000500001016dc00	Disney Infinity [2.0]	USA	eShop/Application
000500001016dd00	Mon Premier Karaoké	USA	eShop/Application
000500001016de00	Super Toy Cars	USA	eShop/Application
000500001016df00	Batman™: Arkham Origins Blackgate - Deluxe Edition	USA	eShop/Application
000500001016e000	Stick It to the Man	USA	eShop/Application
000500001016e100	Shovel Knight	USA	eShop/Application
000500001016e200	XType Plus	EUR	eShop/Application
000500001016e300	GravBlocks+ From Nothing Game Studios	USA	eShop/Application
000500001016e500	BLOK DROP U	USA	eShop/Application
000500001016e600	ZaciSa's Last Stand	USA	eShop/Application
000500001016e700	99Seconds	USA	eShop/Application
000500001016e800	Master Reboot	EUR	eShop/Application
000500001016e900	Gravity Badgers	EUR	eShop/Application
000500001016ea00	CHILD of LIGHT	EUR	eShop/Application
000500001016ef00	Angry Bunnies: Colossal Carrot Crusade	USA	eShop/Application
000500001016f100	悪魔城ドラキュラ ～サークル オブ ザ ムーン～	JPN	eShop/Application
000500001016f200	Castlevania Circle of the Moon	USA	eShop/Application
000500001016f300	星のカービィ 夢の泉デラックス	JPN	eShop/Application
000500001016f400	Kirby: Nightmare in Dream Land	USA	eShop/Application
000500001016f500	スーパーマリオアドバンス2	JPN	eShop/Application
000500001016f600	Super Mario World: Super Mario Advance 2	USA	eShop/Application
000500001016f700	マリオゴルフ GBAツアー	JPN	eShop/Application
000500001016f800	Mario Golf: Advance Tour	USA	eShop/Application
000500001016f900	メトロイド ゼロミッション	JPN	eShop/Application
000500001016fa00	Metroid: Zero Mission	USA	eShop/Application
000500001016fb00	Mon Premier Karaoké	EUR	eShop/Application
000500001016fc00	Aqua Moto Racing Utopia	USA	eShop/Application
000500001016fd00	Ava and Avior Save the Earth	USA	eShop/Application
000500001016fe00	Ballpoint Universe: Infinite	USA	eShop/Application
000500001016ff00	Flowerworks HD Follie's Adventure	USA	eShop/Application
0005000010170100	Monkey Pirates	USA	eShop/Application
0005000010170200	Pier Solar and the Great Architects	USA	eShop/Application
0005000010170400	XType Plus	USA	eShop/Application
0005000010170700	KAMEN RIDER BATTRIDE WAR Ⅱ	JPN	eShop/Application
0005000010170800	R-TYPE	JPN	eShop/Application
0005000010170900	Castlevania	EUR	eShop/Application
0005000010170a00	謎の村雨城	JPN	eShop/Application
0005000010170b00	ダブルドラゴンⅡ The Revenge	JPN	eShop/Application
0005000010170c00	DOUBLE DRAGON II: The Revenge	USA	eShop/Application
0005000010170d00	DOUBLE DRAGON II: The Revenge	EUR	eShop/Application
0005000010170e00	沙羅曼蛇	JPN	eShop/Application
0005000010170f00	Life Force	USA	eShop/Application
0005000010171000	Life Force	EUR	eShop/Application
0005000010171100	へべれけ	JPN	eShop/Application
0005000010171200	Ufouria: The Saga	USA	eShop/Application
0005000010171300	Ufouria: THE SAGA	EUR	eShop/Application
0005000010171400	バベルの塔	JPN	eShop/Application
0005000010171500	クインティ	JPN	eShop/Application
0005000010171600	ラストバイブルⅢ	JPN	eShop/Application
0005000010171700	スーパーチャイニーズワールド	JPN	eShop/Application
0005000010171a00	くにおくんのドッジボールだよ 全員集合！	JPN	eShop/Application
0005000010171b00	SUPER 信長の野望・全国版	JPN	eShop/Application
0005000010171c00	Nobunaga's Ambition	USA	eShop/Application
0005000010171d00	Nobunaga's Ambition	EUR	eShop/Application
0005000010171e00	Wii Sports Club Lite	JPN	eShop/Application
0005000010171f00	Pushmo World	USA	eShop/Application
0005000010172000	Pullblox World	EUR	eShop/Application
0005000010172100	Meine Ersten Mitsing-Lieder	EUR	eShop/Application
0005000010172200	Color Zen Kids	USA	eShop/Application
0005000010172600	BAYONETTA 2	USA	eShop/Application
0005000010172700	BAYONETTA 2	EUR	eShop/Application
0005000010172900	Aqua Moto Racing Utopia	EUR	eShop/Application
0005000010172a00	Crunchyroll	USA	eShop/Application
0005000010172b00	Crunchyroll	EUR	eShop/Application
0005000010172c00	Kirby: Nightmare in Dream Land	EUR	eShop/Application
0005000010172d00	Super Mario World: Super Mario Advance 2	EUR	eShop/Application
0005000010172e00	Mario Golf: Advance Tour	EUR	eShop/Application
0005000010172f00	Metroid: Zero Mission	EUR	eShop/Application
0005000010173000	Nintendo Game Seminar 2013 Student Works	JPN	eShop/Application
0005000010173100	I've Got to Run!	USA	eShop/Application
0005000010173200	Another World 20th Anniversary Edition	EUR	eShop/Application
0005000010173300	Stealth Inc 2 A Game of Clones	EUR	eShop/Application
0005000010173400	TRANSFORMERS: Rise of the Dark Spark	EUR	eShop/Application
0005000010173500	スーパーマリオアドバンス	JPN	eShop/Application
0005000010173600	Super Mario Advance	USA	eShop/Application
0005000010173700	Super Mario Advance	EUR	eShop/Application
0005000010173800	パックマンコレクション	JPN	eShop/Application
0005000010173900	PAC-MAN Collection	USA	eShop/Application
0005000010173a00	ファイアーエムブレム 烈火の剣	JPN	eShop/Application
0005000010173b00	Fire Emblem	USA	eShop/Application
0005000010173c00	Fire Emblem	EUR	eShop/Application
0005000010173d00	Fire Emblem	EUR	eShop/Application
0005000010173e00	スーパーマリオボール	JPN	eShop/Application
0005000010173f00	PAC-MAN COLLECTION	EUR	eShop/Application
0005000010174000	Mario Pinball Land	USA	eShop/Application
0005000010174100	Super Mario Ball	EUR	eShop/Application
0005000010174200	Color Zen Kids	EUR	eShop/Application
0005000010174300	ドンキーコングJR.の算数遊び	JPN	eShop/Application
0005000010174400	Donkey Kong Jr. Math	USA	eShop/Application
0005000010174500	Donkey Kong Jr. Math	EUR	eShop/Application
0005000010174600	ディグダグ	JPN	eShop/Application
0005000010174700	DIG DUG	USA	eShop/Application
0005000010174800	DIG DUG	EUR	eShop/Application
0005000010174900	ドラゴンバスター	JPN	eShop/Application
0005000010174a00	つっぱり大相撲	JPN	eShop/Application
0005000010174b00	ナッツ＆ミルク	JPN	eShop/Application
0005000010174c00	平成 新･鬼ヶ島 前編	JPN	eShop/Application
0005000010174d00	ロックマン7 宿命の対決！	JPN	eShop/Application
0005000010174e00	MEGA MAN 7	USA	eShop/Application
0005000010174f00	MEGA MAN 7	EUR	eShop/Application
0005000010175100	ロックマンX3	JPN	eShop/Application
0005000010175200	MEGA MAN X3	USA	eShop/Application
0005000010175300	MEGA MAN X3	EUR	eShop/Application
0005000010175400	Paper Monsters Recut	USA	eShop/Application
0005000010175500	Another World Out of This World	USA	eShop/Application
0005000010175700	BLOK DROP U	EUR	eShop/Application
0005000010175800	My Jurassic Farm	USA	eShop/Application
0005000010175900	My Arctic Farm	USA	eShop/Application
0005000010175a00	6180 the moon	USA	eShop/Application
0005000010175b00	Sonic Boom: Rise of Lyric	USA	eShop/Application
0005000010175c00	ONE PIECE Unlimited World Red	USA	eShop/Application
0005000010175d00	ONE PIECE Unlimited World Red	EUR	eShop/Application
0005000010175e00	Giana Sisters Twisted Dreams	JPN	eShop/Application
0005000010175f00	D.M.L.C.	JPN	eShop/Application
0005000010176000	Castlevania 白夜の協奏曲	JPN	eShop/Application
0005000010176100	Castlevania Harmony of Dissonance	USA	eShop/Application
0005000010176200	Castlevania Harmony of Dissonance	EUR	eShop/Application
0005000010176300	リトル インフェルノ	JPN	eShop/Application
0005000010176400	Pixel Paint	USA	eShop/Application
0005000010176500	Stealth Inc 2 A Game of Clones	USA	eShop/Application
0005000010176600	GREAT RACE	JPN	eShop/Application
0005000010176700	Kemono Dash!	JPN	eShop/Application
0005000010176800	Guacamelee! Super Turbo Championship Edition	USA	eShop/Application
0005000010176900	Splatoon	USA	eShop/Application
0005000010176a00	Splatoon	EUR	eShop/Application
0005000010176b00	1001 Spikes	USA	eShop/Application
0005000010176c00	黄金の太陽 失われし時代	JPN	eShop/Application
0005000010176d00	Golden Sun: The Lost Age	USA	eShop/Application
0005000010176e00	Golden Sun: The Lost Age	EUR	eShop/Application
0005000010176f00	JUST DANCE® 2015	EUR	eShop/Application
0005000010177000	Hello Kitty Kruisers	EUR	eShop/Application
0005000010177200	Citizens of Earth	USA	eShop/Application
0005000010177300	Fit Music	USA	eShop/Application
0005000010177400	Luv Me Buddies Wonderland	USA	eShop/Application
0005000010177500	Nihilumbra	USA	eShop/Application
0005000010177600	Devil's Third	USA	eShop/Application
0005000010177700	Devil's Third	EUR	eShop/Application
0005000010177800	Sonic Boom: Rise of Lyric	EUR	eShop/Application
0005000010177900	五目ならべ 連珠	JPN	eShop/Application
0005000010177a00	マイティファイナルファイト	JPN	eShop/Application
0005000010177b00	Mighty Final Fight	USA	eShop/Application
0005000010177c00	Mighty Final Fight	EUR	eShop/Application
0005000010177d00	2010 ストリートファイター	JPN	eShop/Application
0005000010177e00	Street Fighter 2010: The Final Fight	USA	eShop/Application
0005000010177f00	Street Fighter 2010: The Final Fight	EUR	eShop/Application
0005000010178000	平成 新･鬼ヶ島 後編	JPN	eShop/Application
0005000010178100	すってはっくん	JPN	eShop/Application
0005000010178200	学校であった怖い話	JPN	eShop/Application
0005000010178300	Wild Guns	USA	eShop/Application
0005000010178400	Wild Guns	EUR	eShop/Application
0005000010178600	Natsume Championship Wrestling	USA	eShop/Application
0005000010178700	Natsume Championship Wrestling	EUR	eShop/Application
0005000010178800	ブレス オブ ファイア 竜の戦士	JPN	eShop/Application
0005000010178900	BREATH OF FIRE	USA	eShop/Application
0005000010178a00	BREATH OF FIRE	EUR	eShop/Application
0005000010178b00	デモンズブレイゾン 魔界村 紋章編	JPN	eShop/Application
0005000010178c00	DEMON'S CREST	USA	eShop/Application
0005000010178d00	DEMON'S CREST	EUR	eShop/Application
0005000010178e00	Mario vs. Donkey Kong Tipping Stars	EUR	eShop/Application
0005000010178f00	Shovel Knight	EUR	eShop/Application
0005000010179100	JUST DANCE® 2015	USA	eShop/Application
0005000010179200	Mario vs. Donkey Kong Tipping Stars	JPN	eShop/Application
0005000010179300	Internal Invasion	USA	eShop/Application
0005000010179400	Ittle Dew	USA	eShop/Application
0005000010179500	Plenty of Fishies	USA	eShop/Application
0005000010179600	Shiny The Firefly	USA	eShop/Application
0005000010179700	Guacamelee! Super Turbo Championship Edition	EUR	eShop/Application
0005000010179900	Chariot	EUR	eShop/Application
0005000010179a00	脳を鍛える大人のDSトレーニング	JPN	eShop/Application
0005000010179b00	Brain Age: Train Your Brain In Minutes A Day	USA	eShop/Application
0005000010179c00	Dr Kawashima's Brain Training How Old Is Your Brain?	EUR	eShop/Application
0005000010179d00	キャッチ！タッチ！ヨッシー！	JPN	eShop/Application
0005000010179e00	Yoshi Touch & Go	USA	eShop/Application
0005000010179f00	Yoshi Touch & Go	EUR	eShop/Application
000500001017a000	NAMCO MUSEUM	USA	eShop/Application
000500001017a100	ナムコミュージアム	JPN	eShop/Application
000500001017a200	くるくるくるりん	JPN	eShop/Application
000500001017a300	MEGAMAN BATTLE CHIP CHALLENGE	EUR	eShop/Application
000500001017a400	ロックマンエグゼ バトルチップGP	JPN	eShop/Application
000500001017a500	ロックマン エグゼ	JPN	eShop/Application
000500001017a700	BrickBlast U!	USA	eShop/Application
000500001017a800	GAIABREAKER	USA	eShop/Application
000500001017a900	SUPER ROBO MOUSE	USA	eShop/Application
000500001017ab00	GAIABREAKER	EUR	eShop/Application
000500001017ac00	Chariot	USA	eShop/Application
000500001017ad00	Chubbins	USA	eShop/Application
000500001017ae00	GEOM	USA	eShop/Application
000500001017af00	PING 1.5+	USA	eShop/Application
000500001017b000	Roving Rogue	USA	eShop/Application
000500001017b100	Shuttle Rush	USA	eShop/Application
000500001017b200	Turtle Tale	USA	eShop/Application
000500001017b300	A World Of Keflings	USA	eShop/Application
000500001017b500	Art Academy: Atelier	EUR	eShop/Application
000500001017b600	ご当地鉄道 ～ご当地キャラと日本全国の旅～	JPN	eShop/Application
000500001017b700	クニットアンダーグラウンド	JPN	eShop/Application
000500001017b800	TaouchBattleTankSP	JPN	eShop/Application
000500001017b900	Armillo	JPN	eShop/Application
000500001017ba00	NAMCO MUSEUM	EUR	eShop/Application
000500001017bb00	Kuru Kuru Kururin	EUR	eShop/Application
000500001017bc00	Kuru Kuru Kururin	USA	eShop/Application
000500001017be00	Art Academy: Home Studio	JPN	eShop/Application
000500001017bf00	Art Academy: Home Studio	USA	eShop/Application
000500001017c200	Baila Latino	EUR	eShop/Application
000500001017c400	Baila Latino	USA	eShop/Application
000500001017c600	Skylanders Trap Team	USA	eShop/Application
000500001017c700	Swords & Soldiers	USA	eShop/Application
000500001017c800	Swords & Soldiers	EUR	eShop/Application
000500001017c900	EDGE	JPN	eShop/Application
000500001017ca00	TOKI TORI 2+ 秘められた謎と不思議な島	JPN	eShop/Application
000500001017cb00	Art of Balance	JPN	eShop/Application
000500001017cd00	Hyrule Warriors	JPN	eShop/Application
000500001017ce00	ファイアーエムブレム 聖魔の光石	JPN	eShop/Application
000500001017cf00	Fire Emblem: The Sacred Stones	USA	eShop/Application
000500001017d000	Fire Emblem: The Sacred Stones	EUR	eShop/Application
000500001017d100	ぶらぶらドンキー	JPN	eShop/Application
000500001017d200	Mario Kart: Super Circuit	EUR	eShop/Application
000500001017d300	Mario Kart: Super Circuit	USA	eShop/Application
000500001017d500	マリオカートアドバンス	JPN	eShop/Application
000500001017d600	DK: King of Swing	USA	eShop/Application
000500001017d700	DK: King of Swing	EUR	eShop/Application
000500001017d800	Hyrule Warriors	USA	eShop/Application
000500001017d900	Hyrule Warriors	EUR	eShop/Application
000500001017da00	Costume Quest 2	USA	eShop/Application
000500001017db00	Dolphin Up	USA	eShop/Application
000500001017dc00	Frenchy Bird	USA	eShop/Application
000500001017e000	Turtle Tale	EUR	eShop/Application
000500001017e100	Ice Cream Surfer	EUR	eShop/Application
000500001017e200	3Souls	EUR	eShop/Application
000500001017e300	Splatoon Global Testfire	ALL	eShop/Application
000500001017e400	Chasing Dead	USA	eShop/Application
000500001017e500	PAC-MAN and the Ghostly Adventures 2	EUR	eShop/Application
000500001017e600	PAC-MAN and the Ghostly Adventures 2	USA	eShop/Application
000500001017e700	3Souls	USA	eShop/Application
000500001017eb00	SDK Paint	USA	eShop/Application
000500001017ec00	Guac' a Mole	EUR	eShop/Application
000500001017ed00	Flowerworks HD Follie's Adventure	EUR	eShop/Application
000500001017ee00	デビルワールド	JPN	eShop/Application
000500001017ef00	Devil World	EUR	eShop/Application
000500001017f000	ワイワイワールド2 SOS!!パセリ城	JPN	eShop/Application
000500001017f100	がんばれゴエモン外伝2 天下の財宝	JPN	eShop/Application
000500001017f200	闘いの挽歌	JPN	eShop/Application
000500001017f300	妖怪道中記	JPN	eShop/Application
000500001017f400	びっくり熱血新記録！ はるかなる金メダル	JPN	eShop/Application
000500001017f500	Crash 'n the Boys Street Challenge	USA	eShop/Application
000500001017f600	Crash 'n the Boys Street Challenge	EUR	eShop/Application
000500001017f700	Shadow of the Ninja	USA	eShop/Application
000500001017f800	Shadow of the Ninja	EUR	eShop/Application
000500001017f900	S.C.A.T.	USA	eShop/Application
000500001017fa00	S.C.A.T.	EUR	eShop/Application
000500001017fb00	スーパードンキーコング3 謎のクレミス島	JPN	eShop/Application
000500001017fc00	Donkey Kong Country 3: Dixie Kong's Double Trouble	USA	eShop/Application
000500001017fd00	Donkey Kong Country 3: Dixie Kong's Double Trouble	EUR	eShop/Application
000500001017fe00	ヘラクレスの栄光Ⅳ 神々からの贈り物	JPN	eShop/Application
000500001017ff00	MEGA MAN BATTLE NETWORK	USA	eShop/Application
0005000010180000	MEGAMAN BATTLE NETWORK	EUR	eShop/Application
0005000010180100	MEGA MAN BATTLE CHIP CHALLENGE	USA	eShop/Application
0005000010180200	MEGAMAN ZERO	EUR	eShop/Application
0005000010180300	MEGA MAN ZERO	USA	eShop/Application
0005000010180400	ロックマン ゼロ	JPN	eShop/Application
0005000010180500	Captain Toad: Treasure Tracker	JPN	eShop/Application
0005000010180600	Captain Toad: Treasure Tracker	USA	eShop/Application
0005000010180700	Captain Toad: Treasure Tracker	EUR	eShop/Application
0005000010180b00	Citizens of Earth	EUR	eShop/Application
0005000010180d00	Shiny The Firefly	EUR	eShop/Application
0005000010180e00	Roving Rogue	EUR	eShop/Application
0005000010181000	マリオパーティアドバンス	JPN	eShop/Application
0005000010181100	Mario Party Advance	USA	eShop/Application
0005000010181200	Mario Party Advance	EUR	eShop/Application
